rule_id,source_id,source_path,source_start_line,source_end_line,treatment,target_rule_id,principle_ids,retirement_reason,conflict_status
RULE-W6-002-185,SRC-W6-002,docs/W6-release/01-release-pipeline-standard.md,218,218,merge,RELEASE-GATE-003,,,
RULE-W6-002-186,SRC-W6-002,docs/W6-release/01-release-pipeline-standard.md,219,219,merge,RELEASE-SUPPLY-001,,,
RULE-W6-002-187,SRC-W6-002,docs/W6-release/01-release-pipeline-standard.md,220,220,merge,RELEASE-SUPPLY-002,,,
RULE-W6-002-188,SRC-W6-002,docs/W6-release/01-release-pipeline-standard.md,221,221,merge,RELEASE-GATE-003,,,
RULE-W6-002-189,SRC-W6-002,docs/W6-release/01-release-pipeline-standard.md,223,223,merge,RELEASE-ARTIFACT-001,,,
RULE-W6-002-190,SRC-W6-002,docs/W6-release/01-release-pipeline-standard.md,223,223,merge,RELEASE-GATE-003,,,
RULE-W6-002-191,SRC-W6-002,docs/W6-release/01-release-pipeline-standard.md,223,223,merge,RELEASE-GATE-004,,,
RULE-W6-002-192,SRC-W6-002,docs/W6-release/01-release-pipeline-standard.md,230,230,merge,RELEASE-ROLLBACK-001,,,
RULE-W6-002-193,SRC-W6-002,docs/W6-release/01-release-pipeline-standard.md,231,231,merge,RELEASE-PIPELINE-003,,,
RULE-W6-002-194,SRC-W6-002,docs/W6-release/01-release-pipeline-standard.md,232,232,merge,RELEASE-PIPELINE-005,,,
RULE-W6-002-195,SRC-W6-002,docs/W6-release/01-release-pipeline-standard.md,233,233,rewrite,VERIFY-EVIDENCE-W6-002-L233,,,
RULE-W6-002-196,SRC-W6-002,docs/W6-release/01-release-pipeline-standard.md,237,237,rewrite,VERIFY-EVIDENCE-W6-002-L237,,,
RULE-W6-002-197,SRC-W6-002,docs/W6-release/01-release-pipeline-standard.md,242,242,merge,RELEASE-GATE-003,,,
RULE-W6-002-198,SRC-W6-002,docs/W6-release/01-release-pipeline-standard.md,243,243,merge,RELEASE-PIPELINE-003,,,
RULE-W6-003-001,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,3,3,supersede,RELEASE-SCOPE-003,,,
RULE-W6-003-002,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,3,3,supersede,RELEASE-SCOPE-003,,,
RULE-W6-003-003,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,7,7,supersede,RELEASE-SCOPE-003,,,
RULE-W6-003-004,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,9,9,supersede,RELEASE-SCOPE-003,,,
RULE-W6-003-005,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,15,15,merge,DEFINITION-PILOT-SUCCESS,,,
RULE-W6-003-006,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,15,15,merge,RELEASE-CUSTOMER-016,,,
RULE-W6-003-007,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,15,15,merge,RELEASE-CUSTOMER-010,,,
RULE-W6-003-008,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,15,15,merge,RELEASE-CUSTOMER-016,,,
RULE-W6-003-009,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,17,17,merge,DEFINITION-PILOT-SUCCESS,,,
RULE-W6-003-010,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,17,17,merge,RELEASE-CUSTOMER-016,,,
RULE-W6-003-011,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,17,17,merge,RELEASE-CUSTOMER-016,,,
RULE-W6-003-012,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,17,17,merge,RELEASE-CUSTOMER-016,,,
RULE-W6-003-013,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,17,17,merge,RELEASE-CUSTOMER-016,,,
RULE-W6-003-014,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,17,17,merge,RELEASE-CUSTOMER-016,,,
RULE-W6-003-015,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,36,36,supersede,RELEASE-CUSTOMER-001,,,
RULE-W6-003-016,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,37,37,supersede,RELEASE-CUSTOMER-001,,,
RULE-W6-003-017,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,38,38,supersede,RELEASE-CUSTOMER-001,,,
RULE-W6-003-018,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,42,42,supersede,RELEASE-SCOPE-002,,,
RULE-W6-003-019,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,43,43,merge,IMPL-BOUNDARY-RETURN-TECH-DESIGN,,,
RULE-W6-003-020,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,44,44,merge,IMPL-BOUNDARY-RETURN-TECH-DESIGN,,,
RULE-W6-003-021,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,45,45,merge,IMPL-SPECIALTY-TRIGGER-MATRIX,,,
RULE-W6-003-022,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,46,46,merge,OPERATION-SUPPORT-015,,,
RULE-W6-003-023,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,47,47,supersede,RELEASE-COMMERCIAL-001,,,
RULE-W6-003-024,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,48,48,supersede,RELEASE-HANDOFF-001,,,
RULE-W6-003-025,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,52,52,merge,RELEASE-CUSTOMER-013,,,
RULE-W6-003-026,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,52,52,merge,RELEASE-CUSTOMER-013,,,
RULE-W6-003-027,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,52,52,merge,RELEASE-CUSTOMER-013,,,
RULE-W6-003-028,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,52,52,merge,RELEASE-CUSTOMER-013,,,
RULE-W6-003-029,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,52,52,merge,RELEASE-CUSTOMER-013,,,
RULE-W6-003-030,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,52,52,rewrite,TECH-266-SECURITY-PRIVACY-S01,,,
RULE-W6-003-031,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,56,56,merge,DEFINITION-PILOT-CHARTER,,,
RULE-W6-003-032,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,57,57,merge,RELEASE-CUSTOMER-002,,,
RULE-W6-003-033,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,58,58,merge,RELEASE-CUSTOMER-010,,,
RULE-W6-003-034,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,59,59,merge,EVALUATION-CUSTOMER-001,,,
RULE-W6-003-035,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,60,60,merge,EVALUATION-CUSTOMER-003,,,
RULE-W6-003-036,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,68,68,merge,DEFINITION-PILOT-CHARTER,,,
RULE-W6-003-037,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,70,70,merge,DEFINITION-PILOT-SCOPE,,,
RULE-W6-003-038,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,72,72,merge,DEFINITION-PILOT-CHARTER,,,
RULE-W6-003-039,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,74,74,merge,DEFINITION-PILOT-SCOPE,,,
RULE-W6-003-040,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,76,76,merge,DEFINITION-PILOT-CHARTER,,,
RULE-W6-003-041,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,78,78,merge,DEFINITION-PILOT-SUCCESS,,,
RULE-W6-003-042,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,80,80,merge,DEFINITION-PILOT-SCOPE,,,
RULE-W6-003-043,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,82,82,merge,DEFINITION-PILOT-SCOPE,,,
RULE-W6-003-044,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,84,84,rewrite,TECH-205-GOVERNANCE-CUSTOMER-PILOT-ONBOARDING-LAUNCH-S01,,,
RULE-W6-003-045,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,86,86,merge,TECH-205-GOVERNANCE-CUSTOMER-PILOT-ONBOARDING-LAUNCH-S01,,,
RULE-W6-003-046,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,88,88,merge,TECH-205-GOVERNANCE-CUSTOMER-PILOT-ONBOARDING-LAUNCH-S01,,,
RULE-W6-003-047,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,90,90,merge,DEFINITION-PILOT-CHARTER,,,
RULE-W6-003-048,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,92,92,merge,DEFINITION-PILOT-CHARTER,,,
RULE-W6-003-049,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,94,94,merge,DEFINITION-PILOT-CHARTER,,,
RULE-W6-003-050,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,96,96,merge,DEFINITION-PILOT-CHARTER,,,
RULE-W6-003-051,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,98,98,merge,DEFINITION-PILOT-CHARTER,,,
RULE-W6-003-052,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,103,103,merge,DEFINITION-PILOT-SUCCESS,,,
RULE-W6-003-053,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,103,103,merge,DEFINITION-PILOT-SUCCESS,,,
RULE-W6-003-054,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,104,104,merge,DEFINITION-PILOT-SCOPE,,,
RULE-W6-003-055,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,104,104,merge,DEFINITION-PILOT-SCOPE,,,
RULE-W6-003-056,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,104,104,merge,DEFINITION-PILOT-SCOPE,,,
RULE-W6-003-057,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,104,104,merge,DEFINITION-PILOT-SCOPE,,,
RULE-W6-003-058,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,104,104,merge,DEFINITION-PILOT-SCOPE,,,
RULE-W6-003-059,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,105,105,rewrite,TECH-205-GOVERNANCE-CUSTOMER-PILOT-ONBOARDING-LAUNCH-S02,,,
RULE-W6-003-060,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,105,105,merge,TECH-205-GOVERNANCE-CUSTOMER-PILOT-ONBOARDING-LAUNCH-S02,,,
RULE-W6-003-061,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,105,105,merge,TECH-205-GOVERNANCE-CUSTOMER-PILOT-ONBOARDING-LAUNCH-S02,,,
RULE-W6-003-062,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,105,105,merge,TECH-205-GOVERNANCE-CUSTOMER-PILOT-ONBOARDING-LAUNCH-S02,,,
RULE-W6-003-063,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,105,105,merge,TECH-205-GOVERNANCE-CUSTOMER-PILOT-ONBOARDING-LAUNCH-S02,,,
RULE-W6-003-064,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,105,105,rewrite,TECH-039-AI-RAG-MEMORY-S01,,,
RULE-W6-003-065,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,105,105,rewrite,TECH-008-AI-EVAL-FIXTURE-S01,,,
RULE-W6-003-066,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,106,106,rewrite,TECH-030-AI-PROMPT-ARTIFACT-S01,,,
RULE-W6-003-067,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,106,106,rewrite,TECH-039-AI-RAG-MEMORY-S02,,,
RULE-W6-003-068,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,106,106,merge,TECH-039-AI-RAG-MEMORY-S02,,,
RULE-W6-003-069,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,106,106,rewrite,TECH-061-AI-TOOL-PERMISSION-S01,,,
RULE-W6-003-070,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,106,106,rewrite,TECH-205-GOVERNANCE-CUSTOMER-PILOT-ONBOARDING-LAUNCH-S03,,,
RULE-W6-003-071,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,106,106,rewrite,VERIFY-AI-EVAL-FIXTURE-W6-003-L106,,,
RULE-W6-003-072,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,106,106,merge,TECH-205-GOVERNANCE-CUSTOMER-PILOT-ONBOARDING-LAUNCH-S03,,,
RULE-W6-003-073,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,106,106,rewrite,TECH-024-AI-MODEL-ROUTING-S01,,,
RULE-W6-003-074,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,107,107,merge,DEFINITION-PILOT-EXIT,,,
RULE-W6-003-075,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,107,107,merge,DEFINITION-PILOT-EXIT,,,
RULE-W6-003-076,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,107,107,merge,DEFINITION-PILOT-EXIT,,,
RULE-W6-003-077,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,107,107,merge,DEFINITION-PILOT-EXIT,,,
RULE-W6-003-078,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,107,107,merge,DEFINITION-PILOT-EXIT,,,
RULE-W6-003-079,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,107,107,merge,DEFINITION-PILOT-EXIT,,,
RULE-W6-003-080,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,113,113,merge,RELEASE-CUSTOMER-002,,,
RULE-W6-003-081,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,114,114,merge,RELEASE-CUSTOMER-002,,,
RULE-W6-003-082,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,115,115,merge,RELEASE-CUSTOMER-002,,,
RULE-W6-003-083,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,116,116,merge,RELEASE-CUSTOMER-002,,,
RULE-W6-003-084,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,117,117,merge,RELEASE-CUSTOMER-002,,,
RULE-W6-003-085,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,118,118,merge,RELEASE-CUSTOMER-002,,,
RULE-W6-003-086,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,119,119,merge,RELEASE-CUSTOMER-002,,,
RULE-W6-003-087,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,120,120,merge,RELEASE-CUSTOMER-002,,,
RULE-W6-003-088,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,121,121,merge,RELEASE-CUSTOMER-002,,,
RULE-W6-003-089,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,122,122,merge,RELEASE-CUSTOMER-002,,,
RULE-W6-003-090,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,123,123,merge,RELEASE-CUSTOMER-002,,,
RULE-W6-003-091,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,124,124,merge,RELEASE-CUSTOMER-002,,,
RULE-W6-003-092,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,125,125,merge,RELEASE-CUSTOMER-002,,,
RULE-W6-003-093,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,126,126,merge,RELEASE-CUSTOMER-002,,,
RULE-W6-003-094,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,127,127,merge,RELEASE-CUSTOMER-002,,,
RULE-W6-003-095,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,128,128,merge,RELEASE-CUSTOMER-002,,,
RULE-W6-003-096,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,129,129,merge,RELEASE-CUSTOMER-002,,,
RULE-W6-003-097,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,130,130,merge,RELEASE-CUSTOMER-002,,,
RULE-W6-003-098,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,131,131,merge,RELEASE-CUSTOMER-002,,,
RULE-W6-003-099,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,132,132,merge,RELEASE-CUSTOMER-002,,,
RULE-W6-003-100,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,136,136,rewrite,TECH-148-AUTH-TENANT-PERMISSION-S01,,,
RULE-W6-003-101,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,136,136,rewrite,TECH-148-AUTH-TENANT-PERMISSION-S02,,,
RULE-W6-003-102,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,136,136,merge,TECH-148-AUTH-TENANT-PERMISSION-S02,,,
RULE-W6-003-103,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,136,136,merge,TECH-148-AUTH-TENANT-PERMISSION-S02,,,
RULE-W6-003-104,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,136,136,rewrite,TECH-098-API-CONTRACT-ERROR-MODEL-S01,,,
RULE-W6-003-105,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,136,136,merge,TECH-148-AUTH-TENANT-PERMISSION-S02,,,
RULE-W6-003-106,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,137,137,merge,RELEASE-CUSTOMER-003,,,
RULE-W6-003-107,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,137,137,merge,RELEASE-CUSTOMER-003,,,
RULE-W6-003-108,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,137,137,merge,RELEASE-CUSTOMER-003,,,
RULE-W6-003-109,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,137,137,merge,RELEASE-CUSTOMER-003,,,
RULE-W6-003-110,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,137,137,rewrite,TECH-148-AUTH-TENANT-PERMISSION-S03,,,
RULE-W6-003-111,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,138,138,merge,RELEASE-CUSTOMER-003,,,
RULE-W6-003-112,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,138,138,merge,RELEASE-CUSTOMER-003,,,
RULE-W6-003-113,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,138,138,merge,RELEASE-CUSTOMER-003,,,
RULE-W6-003-114,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,139,139,merge,RELEASE-CUSTOMER-004,,,
RULE-W6-003-115,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,139,139,merge,RELEASE-CUSTOMER-004,,,
RULE-W6-003-116,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,139,139,merge,RELEASE-CUSTOMER-004,,,
RULE-W6-003-117,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,139,139,merge,RELEASE-CUSTOMER-004,,,
RULE-W6-003-118,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,139,139,merge,RELEASE-CUSTOMER-004,,,
RULE-W6-003-119,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,139,139,merge,RELEASE-CUSTOMER-004,,,
RULE-W6-003-120,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,139,139,merge,RELEASE-CUSTOMER-004,,,
RULE-W6-003-121,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,140,140,merge,RELEASE-CUSTOMER-005,,,
RULE-W6-003-122,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,140,140,merge,RELEASE-CUSTOMER-005,,,
RULE-W6-003-123,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,140,140,merge,RELEASE-CUSTOMER-005,,,
RULE-W6-003-124,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,140,140,merge,RELEASE-CUSTOMER-005,,,
RULE-W6-003-125,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,140,140,merge,RELEASE-CUSTOMER-005,,,
RULE-W6-003-126,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,140,140,merge,RELEASE-CUSTOMER-005,,,
RULE-W6-003-127,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,141,141,merge,RELEASE-CUSTOMER-006,,,
RULE-W6-003-128,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,141,141,merge,RELEASE-CUSTOMER-006,,,
RULE-W6-003-129,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,141,141,merge,RELEASE-CUSTOMER-006,,,
RULE-W6-003-130,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,141,141,rewrite,TECH-205-GOVERNANCE-CUSTOMER-PILOT-ONBOARDING-LAUNCH-S04,,,
RULE-W6-003-131,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,141,141,merge,RELEASE-CUSTOMER-006,,,
RULE-W6-003-132,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,141,141,merge,RELEASE-CUSTOMER-006,,,
RULE-W6-003-133,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,141,141,rewrite,VERIFY-EVIDENCE-W6-003-L141,,,
RULE-W6-003-134,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,141,141,merge,RELEASE-CUSTOMER-006,,,
RULE-W6-003-135,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,142,142,merge,RELEASE-CUSTOMER-007,,,
RULE-W6-003-136,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,142,142,merge,RELEASE-CUSTOMER-007,,,
RULE-W6-003-137,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,142,142,merge,RELEASE-CUSTOMER-007,,,
RULE-W6-003-138,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,142,142,rewrite,TECH-160-BILLING-ENTITLEMENT-PRICING-S01,,,
RULE-W6-003-139,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,142,142,merge,RELEASE-CUSTOMER-007,,,
RULE-W6-003-140,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,143,143,merge,RELEASE-CUSTOMER-008,,,
RULE-W6-003-141,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,143,143,merge,RELEASE-CUSTOMER-008,,,
RULE-W6-003-142,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,143,143,merge,RELEASE-CUSTOMER-008,,,
RULE-W6-003-143,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,143,143,merge,RELEASE-CUSTOMER-008,,,
RULE-W6-003-144,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,143,143,merge,RELEASE-CUSTOMER-008,,,
RULE-W6-003-145,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,143,143,rewrite,VERIFY-AI-EVAL-FIXTURE-W6-003-L143,,,
RULE-W6-003-146,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,143,143,rewrite,TECH-205-GOVERNANCE-CUSTOMER-PILOT-ONBOARDING-LAUNCH-S05,,,
RULE-W6-003-147,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,144,144,merge,RELEASE-CUSTOMER-009,,,
RULE-W6-003-148,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,144,144,rewrite,OPERATION-CUSTOMER-001,,,
RULE-W6-003-149,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,144,144,merge,RELEASE-CUSTOMER-009,,,
RULE-W6-003-150,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,144,144,merge,RELEASE-CUSTOMER-009,,,
RULE-W6-003-151,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,144,144,merge,RELEASE-CUSTOMER-009,,,
RULE-W6-003-152,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,144,144,merge,RELEASE-CUSTOMER-009,,,
RULE-W6-003-153,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,150,150,merge,RELEASE-CUSTOMER-010,,,
RULE-W6-003-154,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,151,151,merge,RELEASE-CUSTOMER-010,,,
RULE-W6-003-155,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,152,152,merge,RELEASE-CUSTOMER-010,,,
RULE-W6-003-156,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,153,153,merge,RELEASE-CUSTOMER-010,,,
RULE-W6-003-157,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,154,154,merge,RELEASE-CUSTOMER-010,,,
RULE-W6-003-158,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,155,155,merge,RELEASE-CUSTOMER-010,,,
RULE-W6-003-159,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,156,156,merge,RELEASE-CUSTOMER-010,,,
RULE-W6-003-160,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,157,157,merge,RELEASE-CUSTOMER-010,,,
RULE-W6-003-161,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,158,158,merge,RELEASE-CUSTOMER-010,,,
RULE-W6-003-162,SRC-W6-003,docs/W6-release/02-customer-pilot-onboarding-launch-standard.md,159,159,merge,RELEASE-CUSTOMER-010,,,
